userId,movieId,title,rating
2073,4945,The Intern (2015),7.1
2074,4946,The Judge (2014),7.4
2075,4947,The Magic School Bus Rides Again: Season 1,6.3
2076,4948,The Midnight Gospel: Season 1,8.4
2077,4950,The Social Network,7.8
2078,4951,The Taking of Pelham 123 (2009),6.4
2080,4954,Trailer Park Boys: Season 10,7.9
2081,4956,Unleashed (2005),7.0
2083,4959,All Day and a Night,6.0
2084,4960,Bastille Day,5.9
2086,4963,Derry Girls: Season 1,6.6
2088,4965,Double Dad // Pai Em Dobro,5.6
2089,4966,Fear Street Part 2: 1978,6.7
2090,4967,Gabriel Iglesias: Stadium Fluffy,7.1
2091,4968,Get Organized with The Home Edit: Season 2,5.5
2092,4970,How to Change Your Mind: Limited Series,7.9
2093,4972,Resident Evil: Apocalypse,6.1
2094,4973,Sausage Party,6.1
2095,4975,The Barrier: Season 1 // La valla: Temporada 1,8.9
2097,4977,The Boy (2016),6.0
2098,4978,The Craigslist Killer,5.0
2099,4979,The Defeated: Season 1,8.4
2100,4980,The Girl with All the Gifts,6.6
2101,4981,The Kingdom: Season 1 // El Reino: Temporada 1,8.4
2102,4982,The Magic School Bus: Season 1,6.3
2103,4983,The Shannara Chronicles: Season 1,6.8
2104,4985,The Star (2017),6.3
2105,4986,The Woman in the Window,5.7
2106,4987,There's Someone Inside Your House,4.9
2107,4988,This Is Us: Season 6,8.4
2108,4989,Trailer Park Boys: Season 9,7.9
2109,4990,What Happened to Monday,6.8
2110,4992,Along Came a Spider,6.4
2112,4994,Barbie & Chelsea: The Lost Birthday,7.0
2113,4995,Battle: Los Angeles,5.7
2114,4996,Charlie and the Chocolate Factory,6.7
2115,4998,Dangerous Liaisons // Les Liaisons dangereuses,7.6
2116,4999,Furioza,6.3
2117,5000,Greenhouse Academy: Season 2,6.6
2118,5002,Holidate,6.1
2119,5003,I Used to Be Famous,6.6
2121,5009,Lucy (2014),6.4
2123,5012,Muscles & Mayhem: An Unauthorized Story of American Gladiators: Limited Series,6.9
2124,5013,Peppermint (2018),6.5
2125,5014,Point Blank,7.3
2127,5018,Rambo: Last Blood,6.1
2128,5020,Rumble (2021),5.9
2129,5022,Surviving R. Kelly Part III: The Final Chapter: Season 1,7.5
2130,5023,Terminator Genisys,6.3
2131,5025,The Hunt (2020),6.5
2132,5027,The Promise: Season 1 // Pangako Sa 'Yo: Season 1,8.9
2133,5028,The Purge: Election Year,6.0
2135,5030,Two Summers: Season 1 // Twee Zomers: Seizoen 1,7.3
2136,5031,Vaathi,7.3
2137,5033,72 Dangerous Places to Live: Season 1,6.2
2138,5034,A Babysitter's Guide to Monster Hunting,5.4
2139,5035,A Quiet Place (2018),7.5
2140,5036,Astro Boy (2009),6.2
2141,5038,Creed II,7.1
2142,5039,Death Note,4.6
2143,5041,F is for Family: Season 3,8.0
2144,5042,Focus (2015),6.6
2145,5043,I AM A KILLER: Season 2,6.2
2147,5046,Instructions Not Included // No se aceptan devoluciones,7.5
2148,5047,Joker (2019),8.4
2149,5049,LEGO Ninjago: Masters of Spinjitzu: Hands of Time,7.6
2150,5050,Madam Secretary: Season 5,9.4
2151,5052,Ouija: Origin of Evil,6.2
2152,5053,Partners in Crime (Philippines Movie),4.3
2153,5054,Power Rangers Beast Morphers: Season 1,6.8
2154,5055,Seal Team,5.6
2155,5056,Seventh Son,5.5
2156,5058,Skyfall,7.8
2157,5059,Sniper: Legacy,5.3
2159,5061,The Bourne Supremacy,7.7
2160,5062,The Circle: Season 2,8.7
2161,5063,The Dragon Prince: Season 4,7.1
2162,5064,The Water Man,5.6
2164,5066,To the Bone,6.8
2165,5067,Toy Boy: Season 2,6.3
2166,5068,Tyler Perry's Meet the Browns (2008),4.5
2167,5069,Ultimate Beastmaster: Survival of the Fittest,4.6
2168,5070,Underworld (2003),7.0
2169,5071,Valley of the Dead // Malnazidos,5.5
2171,5074,Along for the Ride,6.1
2172,5075,Bee and PuppyCat: Part 1,7.7
2173,5076,Ben 10: Season 1,7.5
2176,5079,D.P.: Season 1,6.6
2177,5080,DC's Legends of Tomorrow: Season 2,7.8
2178,5081,Franco Escamilla: Eavesdropping // Franco Escamilla: Voyerista auditivo,6.6
2179,5082,Gecko's Garage - 3D: Season 2,6.1
2180,5083,Heidi (2015): Season 2,8.4
2181,5084,Hilda: Season 1,9.0
2182,5085,I Just Killed My Dad: Limited Series,6.7
2184,5088,Justice League (2017),6.1
2185,5091,Marriage Story,7.9
2186,5092,Mighty Express: Season 7,5.9
2187,5093,Muster Dogs: Season 1,6.5
2192,5099,Snowflake Mountain: Season 1,5.5
2193,5100,The Dictator,6.4
2194,5101,The Nice Guys,7.4
2196,5105,Trailer Park Boys: Season 11,7.9
2197,5106,Wedding Crashers,7.0
2199,5108,Barbie Epic Road Trip,7.2
2200,5109,Beckett,5.7
2201,5111,Brotherhood: Season 2 // Irmandade: Temporada 2,5.4
2202,5113,DJ Cinderella // Cinderela Pop,4.6
2204,5116,Go! Go! Cory Carson: Season 6,6.5
2206,5122,Lara Croft Tomb Raider: The Cradle of Life,5.5
2207,5123,Larva: Season 2,6.7
2210,5127,Meltdown: Three Mile Island: Limited Series,6.8
2211,5130,Recurrence // Pipa,4.4
2212,5131,Rise of the Teenage Mutant Ninja Turtles: The Movie,6.2
2213,5133,Sunny Bunnies: Season 6,7.5
2214,5134,The Book of Eli,6.8
2215,5137,The Larva Island Movie,5.1
2216,5138,The Little Rascals (1994),6.3
2217,5139,The Princess Switch,6.1
2219,5142,Avengement (2019),6.6
2220,5143,Backtrace,3.8
2221,5145,Cable Girls: Season 3 // Las chicas del cable: Temporada 3,6.3
2222,5148,Choose or Die,4.8
2223,5149,Creeped Out: Season 1,4.6
2224,5150,Dora the Explorer: Season 5,6.1
2225,5151,Duck Duck Goose,5.7
2226,5152,F is for Family: Season 4,8.0
2227,5153,Fantastic Beasts: The Secrets of Dumbledore,6.2
2231,5159,Legends of the Fall,7.5
2232,5160,LEGO Ninjago: Masters of Spinjitzu: Sons of Garmadon,7.6
2233,5161,Ludik: Season 1,7.6
2234,5162,Marie Antoinette (2006),6.5
2235,5163,Memoirs of a Geisha,7.3
2236,5166,Richie Rich: Season 2,4.0
2237,5167,Rocky IV,6.9
2238,5168,Star Trek: Voyager: Season 4,7.0
2240,5173,The Healing Powers of Dude: Season 1,6.6
2241,5174,The Mick: Season 2,8.7
2242,5175,The Nutty Boy: Season 1 // Menino Maluquinho: Temporada 1,8.4
2243,5176,The Punisher (2004),6.4
2244,5177,Trailer Park Boys: Season 12,7.9
2245,5178,Tribes of Europa: Season 1,8.4
2246,5179,Wentworth: Season 8,8.6
2247,5180,Wine Country,5.5
2249,5183,Accepted (2006),6.4
2253,5188,Big Momma's House 2,4.8
2254,5189,DC's Legends of Tomorrow: Season 3,7.8
2256,5192,Down to Earth with Zac Efron: Season 2: Down Under,8.0
2257,5193,Fistful of Vengeance,4.4
2258,5194,Gnome Alone,5.6
2259,5195,Heaven Is for Real,5.8
2260,5196,I Am Mother,6.7
2261,5197,I Think You Should Leave with Tim Robinson: Season 3,8.0
2262,5198,Jim Jefferies: High & Dry,7.1
2263,5199,Labyu With An Accent,4.2
2264,5200,Life in Colour with David Attenborough: Limited Series,8.2
2265,5201,Men in Black,7.3
2267,5204,Pieces of a Woman,7.0
2270,5208,Roman Empire: Caligula: The Mad Emperor,7.0
2271,5209,Somebody Feed Phil: Season 6,8.3
2272,5211,Stuart Little,6.0
2273,5212,The Adventures of Puss in Boots: Season 3,6.8
2274,5213,The Circle: Season 3,9.0
2276,5215,The Girl Next Door (2004),6.7
2277,5217,The Marriage App // Matrimillas,5.5
2280,5221,Trailer Park Boys: Season 2,7.9
2281,5222,Troy,7.3
2282,5223,Young Wallander: Season 1,5.2
2285,5226,Benji,6.3
2287,5231,Derry Girls: Season 3,6.3
2288,5232,Dinotrux Supercharged: Season 3,7.6
2290,5234,Dolittle,5.6
2291,5235,Double Jeopardy (1999),6.5
2292,5236,Eli,5.8
2293,5237,Fairy Tail: Season 1,7.0
2294,5239,"Girl, Interrupted",7.3
2295,5240,Headspace: Unwind Your Mind,7.2
2296,5241,High: Confessions of an Ibiza Drug Mule: Limited Series,6.0
2297,5242,How High,6.2
2298,5243,Ivy + Bean,6.0
2300,5246,Kindergarten Cop,6.2
2301,5248,LEGO Jurassic World: Legend of Isla Nublar: Season 1,6.8
2302,5249,Love & Gelato,7.6
2305,5253,Mumbai Mafia: Police vs The Underworld,6.5
2306,5254,Nicky Jam: El Ganador: Season 1,7.7
2307,5256,Odd Squad: Season 2,1.6
2308,5257,Raangi,4.7
2309,5259,Rocky II,7.3
2311,5263,Star Trek: Voyager: Season 2,7.7
2312,5264,Straight Outta Compton,7.8
2313,5265,Terminator 2: Judgment Day,8.6
2314,5266,The Best Man Holiday,6.6
2315,5267,The Boss Baby: Family Business,5.9
2317,5270,The Marksman (2021),5.7
2318,5271,The Road to El Dorado,6.9
2319,5272,The Shallows,6.3
2322,5275,You Don't Mess with the Zohan,5.6
2323,5277,A Knight's Tale,7.0
2324,5278,Age of Samurai: Battle for Japan: Limited Series,7.4
2325,5281,Big Momma's House,5.2
2326,5282,Bita e os Animais,5.9
2327,5283,Black Lightning: Season 4,5.7
2328,5284,Bling Empire: Season 3,8.4
2329,5285,Colin in Black & White: Limited Series,5.1
2330,5286,Company of Heroes,5.0
2331,5287,Dora the Explorer: Season 4,6.1
2332,5289,"Farewell, Mr. Haffmann // Adieu Monsieur Haffmann",7.0
2333,5292,House of Cards: Season 6,6.1
2334,5293,How to Sell Drugs Online (Fast): Season 1,7.8
2336,5300,Ouija (2014),4.5
2337,5301,Perfect Stranger,5.7
2339,5304,Remember Me (2010),7.1
2340,5306,Skylanders Academy: Season 1,6.6
2341,5307,Star Trek: Voyager: Season 5,5.5
2343,5309,Super Monsters: Season 3,8.1
2347,5316,Wakfu: Season 1,7.9
2348,5320,After Ever Happy,4.6
2349,5322,All The Bright Places,6.6
2353,5326,Barbie of Swan Lake,6.5
2354,5327,Beasts of No Nation,7.7
2356,5330,Blue Lagoon: The Awakening,5.8
2357,5331,Blue Miracle,6.6
2358,5332,Case 39,6.2
2360,5334,Don't Breathe 2,6.0
2361,5335,DreamWorks Spooky Stories: Volume 1,6.6
2364,5338,Friday Night Lights: Season 2,7.2
2365,5339,Frontier: Season 3,4.6
2366,5340,Hard Kill,3.1
2367,5341,High Seas: Season 1 // Alta mar: Temporada 1,6.6
2369,5343,Hillbilly Elegy,6.7
2370,5344,Johnny Test: Season 2,5.5
2371,5345,LEGO Ninjago: Masters of Spinjitzu: Hunted,7.6
2374,5348,Prey,7.1
2375,5350,Slam Dunk: Season 7,7.2
2376,5352,T-Rex Ranch: Rise of the Dinomaster,5.8
2378,5354,The Breakfast Club,7.8
2380,5357,The Pez Outlaw,6.9
2382,5359,The Powerpuff Girls (1998): Season 6,6.6
2383,5360,The Vampire Diaries: Season 5,7.7
2384,5362,Twin Murders: the Silence of the White City // El silencio de la ciudad blanca,5.4
2386,5365,Wanted: Season 1,6.8
2387,5366,30 Minutes or Less,6.1
2388,5367,A Second Chance:  Rivals!,4.8
2389,5368,Animal: Season 1,4.6
2390,5370,Back to 15: Season 1 // De Volta aos 15: Temporada 1,6.9
2391,5373,Chesapeake Shores: Season 6,7.5
2392,5374,D.B. Cooper: Where Are You?!: Limited Series,5.4
2393,5375,Fast & Furious Spy Racers: Season 6: Homecoming,5.9
2395,5377,High Plains Drifter,7.4
2396,5378,In My Dreams,6.7
2398,5382,La La Land (2016),8.0
2399,5383,Molly's Game,7.4
2400,5384,Never Back Down,6.5
2401,5386,Paradise Highway,5.7
2402,5388,Puss in Book: Trapped in an Epic Tale,5.2
2404,5390,Scott Pilgrim vs. the World,7.5
2405,5391,Spirit Riding Free: Season 5,5.5
2406,5394,Tattoo Redo: Season 1,8.7
2407,5395,Terrorism Close Calls: Season 1,7.5
2408,5400,The Hateful Eight,7.8
2409,5401,The Holiday (2006),6.9
2410,5402,The Last Letter From Your Lover,6.7
2411,5404,The Nutty Professor (1996),5.7
2412,5406,The Tax Collector,4.8
2413,5407,The Trip // I onde dager,6.9
2414,5408,Trailer Park Boys: Season 1,7.9
2415,5409,Trolls: The Beat Goes On!: Season 1,6.0
2416,5410,Viola come il mare: Season 1,6.9
2417,5412,Angel Eyes (2001),5.7
2418,5414,Barbie in a Mermaid Tale,6.3
2420,5417,Collateral (2004),7.5
2422,5419,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.1
2423,5421,Holiday in the Wild,6.2
2424,5422,Honeymoon with My Mother // Amor de madre,5.8
2425,5423,In for a Murder // W jak morderstwo,5.4
2426,5424,Johnny Test (2005): Season 1,5.5
2429,5430,Ocean's 8,6.3
2430,5432,Playing with Fire: Season 1 // Jugar con fuego: Temporada 1,5.1
2432,5434,Push (2009),6.1
2433,5438,Rock My Heart,6.5
2435,5443,Star Trek: Enterprise: Season 2,7.8
2437,5446,The Package,5.6
2438,5447,The Sum of All Fears,6.4
2439,5450,Under Her Control // La jefa,4.8
2444,5456,Ben & Holly's Little Kingdom: Season 2,8.1
2445,5457,Best of Stand-Up 2022,5.6
2447,5461,Car Masters: Rust to Riches: Season 2,8.4
2448,5462,Derry Girls: Season 2,8.2
2449,5465,Gridlocked,5.8
2450,5466,Gully (2019),2.6
2451,5467,H (1998): Season 2,1.6
2454,5472,Monarca: Season 2,8.3
2455,5473,Moxie,6.7
2458,5478,Rust Valley Restorers: Season 2,7.7
2459,5482,Secret City,6.7
2460,5483,Selena: The Series: Part 2,6.5
2462,5485,Seven Years in Tibet,7.1
2463,5486,She: Season 1,6.6
2464,5487,She: Season 2,6.6
2465,5488,Sir (2023),7.9
2466,5489,Sleepless in Seattle,6.8
2467,5490,Spirit Riding Free: Season 4,5.5
2468,5493,Suicide Squad,5.9
2469,5494,The Aviator (2004),7.5
2470,5495,The Bad Batch,5.2
2471,5496,The Bold Type: Season 1,8.4
2472,5497,The Conjuring 2,7.3
2473,5498,The Flintstones (1994),5.0
2474,5500,The Parkers: Season 1,8.9
2475,5501,The Stronghold // Bac Nord,6.9
2477,5503,Trainwreck: Woodstock '99,7.4
2478,5504,Wildflower: Season 1,6.2
2479,5505,Worth,6.8
2480,5506,30 Days of Night,6.6
2481,5507,American Sniper,7.3
2484,5511,Bullet to the Head,5.7
2485,5512,Come Dine with Me: Series 10,6.5
2486,5513,Come Play,5.7
2487,5514,Couples Come Dine with Me: Season 3,7.0
2488,5515,Dawn of the Croods: Season 2,9.3
2490,5518,Fantastic Beasts: The Crimes of Grindelwald,6.5
2491,5520,Ghislaine Maxwell: Filthy Rich,6.0
2492,5521,Glitch Techs: Season 2,8.7
2493,5523,Heart Parade // Parada serc,5.0
2494,5524,Heist: Season 1,8.4
2495,5525,How to Become a Tyrant: Limited Series,7.4
2496,5526,I Survived a Crime: Season 1,6.4
2499,5530,Journey 2: The Mysterious Island,5.7
2501,5532,Lawless (2012),7.2
2502,5533,LEGO Friends: Girls on a Mission: Season 2,6.6
2503,5534,Little Chicken's Egg-cellent Adventure // Un gallo con muchos huevos,5.7
2504,5535,"Love, Guaranteed",5.6
2505,5537,Maya the Bee: Season 1,5.9
2506,5539,My Little Pony: Tell Your Tale: Season 1,5.4
2509,5543,Octonauts & the Caves of Sac Actun,6.5
2513,5549,Rocky III,6.8
2514,5550,Samurai Rabbit: The Usagi Chronicles: Season 1,6.4
2515,5551,Some Assembly Required: Season 2,8.0
2516,5552,Star Trek: Season 1,6.7
2517,5553,Sugar Rush: Extra Sweet,7.0
2518,5554,That's My Boy (2012),5.5
2519,5556,The Dragon Prince: Season 1,7.1
2520,5557,The Epic Tales of Captain Underpants in Space: Season 1,6.7
2521,5560,The New Legends of Monkey: Season 2,4.5
2523,5562,The Parkers: Season 3,9.0
2524,5565,The White Tiger,7.1
2525,5566,The Young Victoria,7.2
2528,5569,Undercover: Season 3,6.5
2529,5570,Win the Wilderness: Season 1,8.4
2531,5572,90 Minutes in Heaven,4.9
2532,5573,"As Above, So Below (2014)",6.2
2533,5575,Badanamu Pop: Season 1,6.4
2536,5579,Can You Keep a Secret?,5.3
2537,5580,Capitani: Season 2,5.7
2538,5581,Chappie,6.8
2539,5582,Daddy's Home 2,6.0
2540,5583,Dogs of Berlin: Season 1,5.4
2541,5584,Elvis (2022),7.3
2542,5585,F is for Family: Season 5,8.0
2544,5588,Go! Go! Cory Carson: Season 5,6.5
2545,5589,H (1998): Season 3,5.0
2546,5590,Heidi (2015): Season 1,8.4
2547,5591,Inglourious Basterds,8.4
2548,5592,It Chapter Two,6.5
2549,5593,Ivy + Bean: The Ghost That Had to Go,5.6
2553,5600,Message from the King,6.4
2554,5601,MILF,4.8
2555,5602,Miss Americana,7.4
2556,5604,MTV Floribama Shore: Season 1,5.3
2557,5605,My Best Friend's Wedding (1997),6.3
2559,5611,Robin Hood: Prince of Thieves,6.9
2560,5612,Scrooge: A Christmas Carol,6.2
2561,5614,Star Trek: Voyager: Season 6,7.2
2562,5616,StoryBots: Answer Time: Season 1,9.2
2566,5620,The Bone Collector,6.7
2567,5621,The Brave Ones: Season 1,6.7
2568,5622,The Cloverfield Paradox,5.5
2569,5623,The Italian Job (2003),7.0
2570,5624,The Last Kids on Earth: Book 1,4.8
2571,5625,The Lost Husband,6.1
2572,5626,The Magicians (2015): Season 1,8.4
2574,5628,The Royals (2015): Season 1,8.4
2575,5630,When We First Met,6.4
2576,5631,Yakamoz S-245: Season 1,6.2
2577,5633,"Ada Twist, Scientist: Season 4",6.9
2578,5634,An Inconvenient Love,5.9
2579,5635,Arrow: Season 8,7.8
2580,5636,Baby: Season 1,6.3
2582,5642,Car Masters: Rust to Riches: Season 3,8.4
2584,5644,Chesapeake Shores: Season 2,7.5
2585,5645,Daughter of the Wolf,4.5
2586,5646,Dawn of the Dead (2004),7.3
2587,5647,Earwig and the Witch,4.8
2588,5648,Escape Room (2019),6.4
2589,5649,F is for Family: Season 1,8.0
2590,5651,Glow Up: Season 3,8.6
2591,5652,Go! Go! Cory Carson: Chrissy Takes the Wheel,6.5
2592,5654,Happy!: Season 1,6.1
2593,5657,Isn't It Romantic,5.9
2594,5658,Jeffrey Epstein: Filthy Rich: Limited Series,7.1
2595,5659,Kaapa,5.9
2596,5660,Killing Eve: Season 2,5.4
2602,5669,RV,5.7
2603,5670,Slasher: Solstice,6.7
2605,5673,Street Food: USA: Limited Series,6.8
2606,5675,Surviving Paradise: A Family Tale,7.5
2607,5676,The Baker and the Beauty (2020): Season 1,5.4
2608,5677,The Blue Lagoon,5.8
2609,5678,The Bourne Ultimatum,8.0
2611,5681,The Parkers: Season 2,8.7
2612,5684,Thomas and Friends: Season 24,5.2
2613,5685,VeggieTales in the City: Season 2,6.2
2615,5687,Where Hands Touch,6.6
2616,5688,You Get Me,4.7
2617,5689,13 Commandments: Season 1 // 13 Geboden: Seizoen 1,7.5
2618,5690,Back to the Future Part III,7.4
2619,5691,Big Daddy (1999),6.4
2620,5692,Blumhouse's Fantasy Island,4.9
2621,5693,Borgen: Season 2,5.6
2623,5695,Bruce Almighty,6.8
2625,5697,"Crazy, Stupid, Love.",7.4
2626,5698,Crime Scene: The Vanishing at the Cecil Hotel: Limited Series,6.0
2627,5699,Deadwind: Season 2 // Karppi: Kausi 2,8.4
2629,5702,Endless Love (2014),6.2
2631,5704,Fatman,5.9
2632,5706,H2O: Mermaid Adventures: Season 1,5.2
2633,5707,"Hello, Goodbye, and Everything in Between",5.1
2634,5708,Home Again,5.8
2635,5710,Insidious: Chapter 2,6.5
2636,5711,Insidious: The Last Key,5.7
2637,5712,Into the Night: Season 2,6.4
2639,5714,Jimmy Neutron: Boy Genius,6.1
2641,5717,LOL House of Surprises: Season 1,5.8
2642,5718,Million Dollar Listing New York: Season 4,7.4
2643,5719,Problem Child 2,4.9
2644,5722,Robin Hood (2010),6.6
2645,5723,RuPaul's Drag Race: Season 11,8.5
2646,5724,RuPaul's Drag Race: Season 13,8.5
2647,5725,Rust Valley Restorers: Season 3,7.7
2648,5727,Silverton Siege,6.3
2649,5728,"Sister, Sister: Season 2",8.6
2650,5729,Spirit Riding Free: Season 7,5.5
2652,5732,The Lost Pirate Kingdom: Limited Series,6.6
2653,5733,The Other Boleyn Girl (2008),6.7
2655,5735,The Power of the Dog,6.8
2656,5738,The Titan,4.8
2657,5739,The Vampire Diaries: Season 6,7.9
2658,5740,The Yellow Birds,5.8
2659,5741,Trailer Park Boys: Season 6,7.9
2660,5743,Vacation (2015),6.1
2661,5744,Wild Wild Country: Limited Series,6.3
2662,5745,Wrath of Man,7.1
2663,5746,Air Force The Movie: Danger Close // Air Force The Movie: Selagi Bernyawa,5.2
2666,5749,Bohemian Rhapsody,7.9
2667,5750,Bunk'd: Season 6,9.3
2668,5751,Call the Midwife: Series 11,8.6
2670,5753,Erin Brockovich,7.4
2671,5754,Fenced In // Vizinhos,4.4
2672,5755,Firedrake the Silver Dragon,5.7
2673,5757,Glitter Force: Season 1,7.1
2674,5759,I Still Believe,6.5
2675,5760,Inseparables,6.6
2676,5763,Latte and the Magic Waterstone,5.6
2677,5764,LEGO Friends: Girls on a Mission: Season 1,6.6
2678,5766,Lone Survivor,7.5
2679,5769,Making a Murderer: Part 2,5.4
2680,5770,Marauders,5.5
2681,5772,Minority Report (2002),7.6
2682,5773,Nanny McPhee,6.6
2683,5774,Octonauts & the Great Barrier Reef,6.5
2684,5777,Pinky Malinky: Part 1,4.5
2685,5778,Preso No. 1: Season 1,6.3
2686,5780,Roman Empire: Julius Caesar: Master of Rome,7.0
2687,5782,Star Trek: Voyager: Season 1,6.4
2688,5784,The Catholic School // La Scuola Cattolica,5.6
2690,5788,Ticket to Paradise (2022),6.1
2692,5790,Too Hot to Handle: Brazil: Season 1 // Brincando com Fogo: Brasil: Temporada 1,5.4
2693,5791,Top Gun: Maverick,8.3
2694,5792,Traffic (2000),7.6
2697,5797,Wild District: Season 1 // Distrito salvaje: Temporada 1,5.9
2699,5799,Apostle,6.3
2700,5800,Ask the StoryBots: Season 2,9.3
2701,5802,Booba: Season 2 (Part 1),6.3
2702,5804,Daddy Day Camp,3.2
2703,5805,Drive (2011),7.8
2704,5806,Drug Lords: Season 2,6.0
2705,5807,Eurovision Song Contest: The Story of Fire Saga,6.5
2706,5809,Godzilla vs. Kong,6.3
2709,5816,Marmaduke (2010),4.3
2710,5817,Mission: Impossible III,6.9
2712,5821,Prayers for the Stolen // Noche de fuego,7.3
2713,5823,Sentinelle,5.2
2714,5824,Sicario: Day of the Soldado,7.1
2715,5826,Stowaway,5.7
2716,5827,Taylor Swift reputation Stadium Tour,8.3
2718,5829,The Dig,7.1
2719,5830,The Expendables 2,6.6
2722,5834,Unbreakable Kimmy Schmidt: Season 2,7.6
2724,5836,Wild Card (2015),5.6
2725,5837,3%: Season 2,8.7
2727,5839,ATHENA,6.8
2728,5840,Batman Begins,8.2
2729,5842,Bhool Bhulaiyaa 2,5.7
2730,5843,Blood of Zeus: Season 1,5.2
2731,5844,Borgen: Season 3,5.6
2732,5848,DC's Legends of Tomorrow: Season 4,7.8
2736,5852,Friday Night Lights: Season 3,7.2
2737,5853,Hilda: Season 2,7.2
2739,5855,Inside Man: Most Wanted,5.6
2740,5856,Jaws,8.1
2741,5857,Labor Day,6.9
2743,5861,Marlon: Season 2,7.6
2744,5862,Men in Black: International,5.6
2746,5864,Ocean's Eleven (2001),7.7
2747,5866,Pineapple Express,6.9
2749,5869,S.W.A.T.: Under Siege,4.6
2750,5870,Secrets of the Saqqara Tomb,7.2
2751,5872,Shaun the Sheep: Season 5,7.3
2752,5874,Taxi Driver (1976),8.2
2753,5875,The Adventures of Puss in Boots: Season 4,6.8
2756,5879,The World's Most Amazing Vacation Rentals: Season 2,6.8
2759,5882,Tom and Jerry Tales: Season 1,9.2
2760,5884,Versailles: Season 3,8.2
2761,5886,Your Son // Tu hijo,6.1
2762,5887,Zumbo's Just Desserts: Season 2,7.4
2763,5888,28 Days,7.5
2764,5889,A Dog's Way Home,6.7
2765,5890,All Hail King Julien: Season 3,7.1
2766,5891,Bad Sport: Volume 1,2.5
2767,5892,Bad Trip,6.5
2768,5895,Boy Girl Dog Cat Mouse Cheese: Season 1,6.2
2769,5897,Club de Cuervos: Season 1,8.4
2770,5898,Couples Retreat,5.5
2771,5899,Dawn of the Croods: Season 3,9.0
2772,5900,DC's Legends of Tomorrow: Season 6,7.8
2773,5901,Dear David,3.9
2774,5903,Fantastic Fungi,7.4
2775,5904,Ghost Rider: Spirit of Vengeance,4.3
2776,5905,Good on Paper,5.6
2777,5907,Home: Adventures with Tip & Oh: Season 4,4.2
2778,5908,Isi & Ossi,6.4
2779,5909,Jobs,6.0
2780,5910,Jumanji,7.1
2781,5913,Lion (2016),8.0
2782,5914,Love: Season 1,8.5
2783,5915,Mechanic: Resurrection,5.7
2784,5916,Missed Connections,4.5
2785,5917,Mother/Android,4.9
2786,5918,"Sister, Sister: Season 1",6.9
2787,5920,Slasher: Guilty Party,6.7
2788,5921,The House of Flowers: Season 1 // La casa de las flores: Temporada 1,5.6
2789,5923,The Ritual,6.3
2790,5924,The Tinder Swindler,7.1
2791,5925,Timeless: Season 1,7.7
2792,5927,Transformers Earthspark: Season 1,4.0
2794,5930,44 Cats: Season 1 (Part 2),6.4
2795,5932,Angry Birds: Season 3,6.5
2796,5933,Animals on the Loose: A You vs. Wild Movie,5.8
2797,5935,Belleville Cop,7.1
2798,5936,Blended (2014),6.5
2799,5937,Chesapeake Shores: Season 3,7.5
2800,5938,Collision,4.1
2801,5939,Dark Waters (2019),7.6
2802,5940,Dinosaur Train: Season 1,6.6
2803,5941,Don't Breathe (2016),7.1
2805,5943,Elysium (2013),6.6
2806,5945,"Extremely Wicked, Shockingly Evil and Vile",6.7
2807,5946,F*ck Love Too // F*ck de Liefde 2,3.8
2809,5950,Hancock (2008),6.4
2810,5951,He-Man and the Masters of the Universe: Season 1,5.3
2811,5952,How to Sell Drugs Online (Fast): Season 2,7.8
2812,5953,Insidious: Chapter 3,6.1
2813,5954,Iron Man: Armored Adventures: Season 1,6.5
2814,5956,Killer Inside: The Mind of Aaron Hernandez: Limited Series,7.4
2815,5957,Malibu Rescue: The Next Wave,4.9
2816,5958,Midway (2019),6.7
2819,5963,Nappily Ever After,6.4
2820,5964,Nightbooks,5.8
2821,5965,Overcomer,6.6
2822,5966,Polly Pocket: Season 2,7.4
2824,5969,Random Hearts,5.3
2825,5970,Rhythm + Flow: Season 1,5.2
2826,5971,Spirit Riding Free: Season 6,5.5
2827,5972,Stealing Raden Saleh // Mencuri Raden Saleh,7.3
2828,5973,Supermodel Me: Revolution: Season 1,5.5
2829,5974,The Dark Knight Rises,8.4
2830,5975,The Gift: Season 2 // Atiye: 2. Sezon,9.3
2831,5976,The Magic School Bus Rides Again: Season 2,6.3
2832,5977,The Night Comes for Us,6.9
2833,5978,The Quick and the Dead (1995),6.5
2834,5979,The Swan Princess,6.4
2835,5981,The Vampire Diaries: Season 7,7.9
2836,5982,Trailer Park Boys: The Animated Series: Season 1,7.5
2837,5983,Transformers Prime: Season 1,8.0
2838,5984,Trapped (2015): Season 1,8.4
2839,5985,Venom: Let There Be Carnage,5.9
2840,5986,Wasp Network,5.9
2841,5987,Wendell & Wild,6.4
2843,5989,18 Pages,7.1
2844,5990,7 Prisoners // 7 Prisioneiros,7.1
2845,5991,After We Collided,5.0
2847,5994,Call the Midwife: Series 2,8.6
2848,5998,Chef's Table: Pizza: Limited Series,7.3
2850,6000,Cloudy with a Chance of Meatballs: Season 1,6.9
2851,6001,Constantine (2005),7.0
2852,6002,DC's Legends of Tomorrow: Season 5,7.8
2854,6005,Fences,7.2
2855,6008,Friday Night Lights: Season 4,7.2
2856,6009,Girls Incarcerated: Season 1,6.6
